propertyID,name,formerName,streetAddress,city,market,state,lat,lng
119107,Cornerstone Seniors,,2340 Edison Avenue,Sacramento,Sacramento,CA,38.6241,-121.4073
119109,Fair Oaks,,2430 Fair Oaks Blvd,Sacramento,Sacramento,CA,38.57389,-121.4046
119110,The Canopy,Alpine Terrace,1257 Fulton Ave,Sacramento,Sacramento,CA,38.58788,-121.4027
119111,Sinclair,,1201 Fulton Ave,Sacramento,Sacramento,CA,38.58702,-121.4018
119112,Rosewood Village,,1181 Fulton Ave,Sacramento,Sacramento,CA,38.58653,-121.4028
119113,Fulton Woods,,1000 Fulton Ave,Sacramento,Sacramento,CA,38.58366,-121.4002
119114,Lincoln Place,,817 Fulton Ave,Sacramento,Sacramento,CA,38.58022,-121.4017
119115,Henson Garden Apartments,Eskaton Henson Manor,1225 Morse Ave,Sacramento,Sacramento,CA,38.58795,-121.3925
119116,Estates at Wilhaggin,,3530 Fair Oaks Blvd,Sacramento,Sacramento,CA,38.57398,-121.3816
119117,Riverbridge,,1025 University Ave,Sacramento,Sacramento,CA,38.56222,-121.4169
119118,Jefferson Place,,2405 Walnut Ave,Carmichael,Sacramento,CA,38.60852,-121.3475
119120,Twelve55 Living,University Gardens,1255 University A ve,Sacramento,Sacramento,CA,38.56148,-121.4148
119121,Sierra Lofts,,1200 Fulton Ave,Sacramento,Sacramento,CA,38.58772,-121.401
119122,Selby Ranch,,258 Selby Ranch Rd,Sacramento,Sacramento,CA,38.57174,-121.3826
119123,American River Commons,,2366 American River Dr,Sacramento,Sacramento,CA,38.56847,-121.4075
119124,Arden Way,,5200 Arden Way,Carmichael,Sacramento,CA,38.59449,-121.344
119125,Reserve,,37 Cadillac Dr,Sacramento,Sacramento,CA,38.57385,-121.4184
119126,Royal Crest,,4730 El Camino Ave,Carmichael,Sacramento,CA,38.60898,-121.3536
119127,El Camino Real,,5420 El Camino Ave,Carmichael,Sacramento,CA,38.60925,-121.3382
119128,Vintage Faire,,11070 Hirschfeld Way,Rancho Cordova,Sacramento,CA,38.61009,-121.2742
119129,Arbors,,10468 Investment Cir,Rancho  Cordova,Sacramento,CA,38.59199,-121.3001
119130,Redwoods at Mather Station,,2850 La Loma Dr,Rancho Cordova,Sacramento,CA,38.58401,-121.3133
119131,Ashbury Court,,2707 La Verta Ct,Rancho Cordova,Sacramento,CA,38.58673,-121.3132
119132,The Meadows,,10108 Malaga Way,Rancho Cordova,Sacramento,CA,38.58651,-121.3142
119133,Fountain Crest,,2719 Mills Park Dr,Rancho Cordova,Sacramento,CA,38.5933,-121.2967
119134,River Bend Park,,2416 Moraine Cir,Rancho Cordova,Sacramento,CA,38.59498,-121.3116
119135,Riverside Villas,,2856 Paseo Rio Way,Rancho Cordova,Sacramento,CA,38.57665,-121.3305
119136,Cordova Meadows,,2312 Sierra Madre Ct,Rancho Cordova,Sacramento,CA,38.60257,-121.304
119137,Bella Pointe,,10055 Terra Loma Dr,Rancho Cordova,Sacramento,CA,38.58412,-121.3187
119138,Blairmore,,2330 Vehicle Dr,Rancho Cordova,Sacramento,CA,38.61362,-121.2732
119140,Vantage,RiverPointe Park,2051 W La Loma Dr,Rancho Cordova,Sacramento,CA,38.62629,-121.2466
119141,Gold Creek,,2168 Benita Dr,Rancho Cordova,Sacramento,CA,38.61449,-121.2894
119142,Rancho Cordova,,10685 Coloma Rd,Rancho Cordova,Sacramento,CA,38.61324,-121.2894
119143,Rancho Cordova,Seville,10434 Coloma Rd,Rancho Cordova,Sacramento,CA,38.59914,-121.3024
119144,Gold Run,,10780 Coloma Rd,Rancho Cordova,Sacramento,CA,38.61467,-121.2858
119146,Gold Crossing,,10890 Coloma Rd,Rancho Cordova,Sacramento,CA,38.6163,-121.2814
119147,Sunrise Meadows,,11020 Coloma Rd,Rancho Cordova,Sacramento,CA,38.61709,-121.2756
119148,Puerta Villa,Lido Terrace,10501 Croetto Way,Rancho Cordova,Sacramento,CA,38.5932,-121.2994
119149,Zinfandel Ranch,,10833 Folsom Blvd,Rancho Cordova,Sacramento,CA,38.59948,-121.2839
119150,Retreat,,9230 Kiefer Blvd,Sacramento,Sacramento,CA,38.54671,-121.3556
119151,Evergreen Park,,9130 Kiefer Blvd,Sacramento,Sacramento,CA,38.54551,-121.3626
119153,Saratoga,,9830 Lincoln Village Dr,Sacramento,Sacramento,CA,38.5613,-121.3312
119154,Cascades,,9838 Lincoln Village Dr,Sacramento,Sacramento,CA,38.56114,-121.3298
119155,California Center,,2801 Manlove Rd,Sacramento,Sacramento,CA,38.55769,-121.372
119156,Rancho Terrace,,2830 Mills Park Dr,Rancho Cordova,Sacramento,CA,38.59086,-121.2963
119158,Arbor Pointe,,9750 Old Placerville Rd,Sacramento,Sacramento,CA,38.5568,-121.3319
119159,Wind Chase,,9745 Old Placerville Rd,Sacramento,Sacramento,CA,38.55813,-121.3318
119160,Rose Glen,,10401 Rockingham Dr,Rancho Cordova,Sacramento,CA,38.57554,-121.3035
119161,Gold Ridge,,2929 Routier Rd,Sacramento,Sacramento,CA,38.58019,-121.3181
119162,Quail Pointe,,3435 Routier Rd,Sacramento,Sacramento,CA,38.56754,-121.3163
119163,Rosemont Terrace,,3690 S Port Dr,Sacramento,Sacramento,CA,38.54551,-121.3626
119164,Monte Bello,,4001 S Watt Ave,Sacramento,Sacramento,CA,38.5405,-121.3704
119166,Avion,,3250 Laurelhurst Dr,Rancho Cordova,Sacramento,CA,38.57684,-121.3048
119167,Windsor Ridge,,9551 Butterfield Way,Sacramento,Sacramento,CA,38.56927,-121.3445
119168,Bishop's Court,,3300 Capital Center Dr,Rancho Cordova,Sacramento,CA,38.58284,-121.2933
119169,Chesapeake Commons,,3600 Data Dr,Rancho Cordova,Sacramento,CA,38.57746,-121.2966
119170,Reserve at Capital Center,,3466 Data Dr,Rancho Cordova,Sacramento,CA,38.58234,-121.2964
119171,Zinfandel Village,,3500 Data Dr,Rancho Cordova,Sacramento,CA,38.58069,-121.2965
119172,Rosemont Park,,9190 Schmuckley Dr,Sacramento,Sacramento,CA,38.54502,-121.3588
119173,El Mercado,,10460 El Mercado Dr,Rancho Cordova,Sacramento,CA,38.57411,-121.3003
119174,Cambridge Gardens,,3545 Mather Field Rd,Rancho Cordova,Sacramento,CA,38.57291,-121.2994
119175,Kent Place,Luxury,9191 Elk Grove Blvd,Elk Grove,Sacramento,CA,38.40934,-121.3581
119176,Emerald Vista,,8661 Elk Grove Blvd,Elk Grove,Sacramento,CA,38.41014,-121.383
119177,Vintage Creek,,9233 Elk Grove Florin Rd,Elk Grove,Sacramento,CA,38.42235,-121.3712
119180,Verandas,,8160 Power Inn Rd,Sacramento,Sacramento,CA,38.46126,-121.4087
119181,Terracina at  Vineyard,,8861 Vintage Park Dr,Sacramento,Sacramento,CA,38.46643,-121.3728
119182,Terracina at Elk Grove,,9440 W Stockton Blvd,Elk Grove,Sacramento,CA,38.41504,-121.3921
119183,Churchill Downs,,8155 Waterman Rd,Sacramento,Sacramento,CA,38.46198,-121.3538
119184,Vineyard Point,,7585 Diamond Ranch Dr,Sacramento,Sacramento,CA,38.48244,-121.3414
119185,Stoneridge at Elk Grove,,8529 Elk Grove Florin Rd,Elk Grove,Sacramento,CA,38.44942,-121.3716
119187,Geneva Pointe,,8280 Geneva Pointe Dr,Elk Grove,Sacramento,CA,38.45192,-121.4011
119188,Waterman Square,,9150 Waterman Rd,Elk Grove,Sacramento,CA,38.42545,-121.3542
119189,The Artisan,Broadstone at Strawberry Creek,8282 Calvine Rd,Sacramento,Sacramento,CA,38.45453,-121.4014
119191,River Terrace,,2593 Millcreek Dr,Sacramento,Sacramento,CA,38.61099,-121.5026
119193,Village Park,,3651 Norwood Ave,Sacramento,Sacramento,CA,38.63392,-121.4573
119194,River Garden Estates,,2201 Northview Dr,Sacramento,Sacramento,CA,38.60847,-121.4788
119195,Eskaton Natomas Manor,,2400 Northview Dr,Sacramento,Sacramento,CA,38.61029,-121.4782
119196,The Charleston,Savannah Court,4337 Norwood Ave,Sacramento,Sacramento,CA,38.64672,-121.4579
119197,Willow Tree,,4300 Norwood Ave,Sacramento,Sacramento,CA,38.64551,-121.4566
119198,Morningside Creek I,,4412 Norwood Ave,Sacramento,Sacramento,CA,38.64835,-121.456
119202,Rio Linda Manor,,2671 Rio Linda Blvd,Sacramento,Sacramento,CA,38.61583,-121.4468
119203,Woodlake Close,,2059 Royal Oaks Dr,Sacramento,Sacramento,CA,38.60245,-121.4497
119204,Woodbridge,,2028 San Juan Rd,Sacramento,Sacramento,CA,38.62612,-121.5071
119205,Point Natomas,,801 San Juan Rd,Sacramento,Sacramento,CA,38.62985,-121.4819
119206,The Vue,,2450 Seamist Dr,Sacramento,Sacramento,CA,38.6115,-121.493
119207,Laurel Oaks,,3334 Smoketree Dr,Sacramento,Sacramento,CA,38.6288,-121.5061
119208,The Creek @ 2645,,2645 Stonecreek Dr,Sacramento,Sacramento,CA,38.61399,-121.4944
119209,Pheasant Pointe,,2660 Stonecreek Dr,Sacramento,Sacramento,CA,38.61392,-121.4922
119210,Taylor Terrace,,4058 Taylor St,Sacramento,Sacramento,CA,38.64218,-121.4522
119211,Natomas Village,,3200 Truxel Rd,Sacramento,Sacramento,CA,38.62636,-121.4967
119212,River Court,,1671 W El Camino Ave,Sacramento,Sacramento,CA,38.61292,-121.4998
119213,The Woodlands Apartments,,2025 W El Camino Ave,Sacramento,Sacramento,CA,38.61404,-121.5066
119214,Delta Pointe,,1560 Waterwheel Dr,Sacramento,Sacramento,CA,38.61012,-121.4955
119215,3310 Apartment Homes,,3310 Winter Park Dr,Sacramento,Sacramento,CA,38.62958,-121.5042
119216,North Avenue Family Apartments,,999 North Ave,Sacramento,Sacramento,CA,38.64066,-121.4442
119217,River Walk Villas,,631 Garden Hwy,Sacramento,Sacramento,CA,38.60737,-121.4777
119219,Bellwood Park,,385 Bell Ave,Sacramento,Sacramento,CA,38.6482,-121.4579
119220,Riverglen,,3271 Azevedo Dr,Sacramento,Sacramento,CA,38.62654,-121.51
119223,Evergreen Estates,,1048 Dixieanne Avenue,Sacramento,Sacramento,CA,38.60914,-121.443
119224,Spartan Village,,5622 Florin Rd,Sacramento,Sacramento,CA,38.49576,-121.4401
119225,Crossroad Gardens,,7322 Florin Woods Dr,Sacramento,Sacramento,CA,38.49204,-121.4369
119226,Crystal Springs Manor,,7605 Franklin Blvd,Sacramento,Sacramento,CA,38.48166,-121.452
119227,Terracina at Laguna Creek,,9274 Franklin Blvd,Elk Grove,Sacramento,CA,38.42065,-121.4495
119228,Sacramento Manor,,7300 24th St,Sacramento,Sacramento,CA,38.49346,-121.4824
119229,Parkside,,6285 Jacinto Ave,Sacramento,Sacramento,CA,38.4442,-121.4299
119230,Willow Glenn,,7474 La Mancha Way,Sacramento,Sacramento,CA,38.48594,-121.4359
119231,Terracina at Park Meadows,,8875 Lewis Stein Rd,Elk Grove,Sacramento,CA,38.43497,-121.4078
119232,Crossing at Wyndham,,6550 Wyndham Dr,Sacramento,Sacramento,CA,38.46809,-121.4245
119233,Aspen Park,,5152 Mack Rd,Sacramento,Sacramento,CA,38.47353,-121.4402
119234,Providence Place,Countrywood Village,5500 Mack Rd,Sacramento,Sacramento,CA,38.47346,-121.4355
119235,Stonegate,,5417 Mack Rd,Sacramento,Sacramento,CA,38.47434,-121.4384
119236,Cedar Ridge,,4945 Mack Rd,Sacramento,Sacramento,CA,38.47504,-121.4448
119237,Meadow Glen,,2451 Meadowview Rd,Sacramento,Sacramento,CA,38.48182,-121.4775
119238,Whispering Pines,,7610 Amherst St,Sacramento,Sacramento,CA,38.48004,-121.5023
119239,Parkview,,7252 Munson Way,Sacramento,Sacramento,CA,38.49376,-121.4623
119241,Renwick Square Senior,,3227 Renwick Ave,Elk Grove,Sacramento,CA,38.42591,-121.4674
119242,Pine Manor,,6505 Valley Hi Dr,Sacramento,Sacramento,CA,38.46776,-121.4273
119243,California Place,,6633 Valley Hi Dr,Sacramento,Sacramento,CA,38.47177,-121.4294
119244,Creekside Village,,6465 Creek Centre Ct,Sacramento,Sacramento,CA,38.47619,-121.4286
119245,Silverado Creek,,8501 Bruceville Rd,Elk Grove,Sacramento,CA,38.44594,-121.4175
119246,Park Florin,,6195 66th Ave,Sacramento,Sacramento,CA,38.49351,-121.4326
119247,Laura Dawn Manor,,7301 Florin Woods Dr,Sacramento,Sacramento,CA,38.49162,-121.4364
119248,Siena Villas,,9130 Nolan St,Elk Grove,Sacramento,CA,38.42477,-121.4734
119249,Vintage at Laguna,,9210 Big Horn Blvd,Elk Grove,Sacramento,CA,38.42298,-121.409
119250,Phoenix Park,,4400 Shining Star Dr,Sacramento,Sacramento,CA,38.48706,-121.4554
119251,Acacia Meadows,,7735 Stockton Blvd,Sacramento,Sacramento,CA,38.47733,-121.4178
119252,Lake Point,,9589 Four Winds Dr,Elk Grove,Sacramento,CA,38.40938,-121.4597
119253,Breckenridge Village,,7326 Stockton Blvd,Sacramento,Sacramento,CA,38.49129,-121.4281
119254,Seasons at Laguna Ridge,,7301 Bilby Rd,Elk Grove,Sacramento,CA,38.38037,-121.4166
119256,Castellino at Laguna West,,3300 Renwick Ave,Elk Grove,Sacramento,CA,38.42447,-121.4665
119257,Montego Falls,,9950 Bruceville Rd,Elk Grove,Sacramento,CA,38.39582,-121.4187
119258,Wolf Ranch,,7200 Jacinto Ave,Sacramento,Sacramento,CA,38.44595,-121.4195
119259,Vintage at Laguna II,,9204 Big Horn Blvd,Elk Grove,Sacramento,CA,38.42274,-121.4074
119260,Village Crossing,,9241 Bruceville Rd,Elk Grove,Sacramento,CA,38.42191,-121.4157
119261,Russell Manor,,8200 Bruceville Rd,Sacramento,Sacramento,CA,38.45928,-121.4176
119262,College Grove,,7190 Calvine Rd,Sacramento,Sacramento,CA,38.44951,-121.4189
119263,Laguna Creek,,8760 Center Pkwy,Elk Grove,Sacramento,CA,38.43722,-121.4195
119264,Carmel Pointe,,7826 Center Pkwy,Sacramento,Sacramento,CA,38.47273,-121.4365
119265,Ridgestone,,8180 Center Pkwy,Sacramento,Sacramento,CA,38.46043,-121.431
119266,Bella Vista,,6810 Di Lusso Dr,Elk Grove,Sacramento,CA,38.42697,-121.4198
119267,Stonelake,,10270 E Taron Dr,Elk Grove,Sacramento,CA,38.40229,-121.4662
119268,Parkway,,7536 East Pkwy,Sacramento,Sacramento,CA,38.4886,-121.4436
119269,River Cove,,6318 Gloria Dr,Sacramento,Sacramento,CA,38.51142,-121.5188
119270,Woodmore Gardens,,6486 Gloria Dr,Sacramento,Sacramento,CA,38.51085,-121.5211
119271,Spartan Oaks,,5930 24th St,Sacramento,Sacramento,CA,38.51729,-121.4834
119272,Villas at Greenhaven,,6230 Greenhaven Dr,Sacramento,Sacramento,CA,38.51371,-121.5274
119273,Pa rkplace at Land Park,,5949 Lake Crest Way,Sacramento,Sacramento,CA,38.51883,-121.5156
119274,Riverside Gardens,,6001 Riverside Blvd,Sacramento,Sacramento,CA,38.51706,-121.5248
119275,Waters Edge,,5959 Riverside Blvd,Sacramento,Sacramento,CA,38.51777,-121.5232
119276,Riverfront,,5953 Riverside Blvd,Sacramento,Sacramento,CA,38.51901,-121.5228
119277,Shenandoah,,6205 Riverside Blvd,Sacramento,Sacramento,CA,38.51345,-121.5288
119278,Esplanade,,6058 Riverside Blvd,Sacramento,Sacramento,CA,38.51547,-121.5284
119279,Davenport,Wedgewood Commons,941 43rd Ave,Sacramento,Sacramento,CA,38.51638,-121.5237
119280,Mediterranean Village/Dos Robles,,930 43rd Avenue,Sacramento,Sacramento,CA,38.51487,-121.5252
119281,Agave,,10070 Willard Pkwy,Elk Grove,Sacramento,CA,38.39292,-121.4512
119288,Palms,,1481 Exposition Blvd,Sacramento,Sacramento,CA,38.59689,-121.4359
119289,Villas at Fair Oaks,,2233 Fair Oaks Blvd,Sacramento,Sacramento,CA,38.57463,-121.4136
119290,Fountains at Point West,,1761 Heritage Ln,Sacramento,Sacramento,CA,38.59786,-121.4341
119291,Royal Arms,,1601 Hesket Way,Sacramento,Sacramento,CA,38.59472,-121.4033
119292,Pointe Townhomes,,1500 Howe Ave,Sacramento,Sacramento,CA,38.59293,-121.4151
119293,The Eleven Hundred,,1100 Howe Ave,Sacramento,Sacramento,CA,38.5856,-121.4133
119294,Howe Manor,,950 Howe Ave,Sacramento,Sacramento,CA,38.58278,-121.4148
119295,Howe,Warren House,610 Howe Ave,Sacramento,Sacramento,CA,38.57629,-121.4142
119296,Riverglen by the River,,725 Howe Ave,Sacramento,Sacramento,CA,38.57879,-121.4176
119297,Mulb erry Gardens,,655 Howe Ave,Sacramento,Sacramento,CA,38.57769,-121.4156
119298,Sterling Pointe,,2257 Hurley Way,Sacramento,Sacramento,CA,38.58901,-121.4125
119299,Bella Vita,,2501 Hurley Way,Sacramento,Sacramento,CA,38.58933,-121.4031
119300,Ravello Apartments,,2340 Hurley Way,Sacramento,Sacramento,CA,38.58768,-121.4089
119301,Willow Grove,,2424 Hurley Way,Sacramento,Sacramento,CA,38.58714,-121.4044
119303,Howe Manor East,,2251 Northrop Ave,Sacramento,Sacramento,CA,38.58242,-121.4124
119305,Falls at Arden,,2345 Northrop Ave,Sacramento,Sacramento,CA,38.5826,-121.4073
119306,Sierra Regency,,2380 Sierra Blvd,Sacramento,Sacramento,CA,38.57715,-121.4076
119307,Montecito Villas,,2400 Sierra Blvd,Sacramento,Sacramento,CA,38.57776,-121.4066
119308,Larkspur,,2525 Larkspur Ln,Sacramento,Sacramento,CA,38.5858,-121.4028
119309,The Pointe on Bell,,1628 Bell St,Sacramento,Sacramento,CA,38.5949,-121.4092
119310,Bell Oaks,,1135 Bell St,Sacramento,Sacramento,CA,38.58647,-121.4111
119311,La Provence,,230 Cadillac Dr,Sacramento,Sacramento,CA,38.57063,-121.4202
119312,Cadillac Drive,,100 Cadillac Dr,Sacramento,Sacramento,CA,38.57304,-121.4195
119314,Artisan Square,,1530 Fulton Ave,Sacramento,Sacramento,CA,38.59163,-121.4011
119315,Warren Fulton,,1400 Fulton Ave,Sacramento,Sacramento,CA,38.59077,-121.4009
119317,Villa Del Rio,,1961 Howe Ave,Sacramento,Sacramento,CA,38.60243,-121.4155
119318,Markston,,1740 Markston Rd,Sacramento,Sacramento,CA,38.59747,-121.4077
119319,Brockford Place,,1852 Morse Avenue,Sacramento,Sacramento,CA,38.59922,-121.3913
119321,Asbury Place,,1520 Morse Ave,Sacramento,Sacramento,CA,38.59329,-121.392
119322,Villa Capri,,3129 Trussel Way,Sacramento,Sacramento,CA,38.59366,-121.391
119323,Cottage Bay,,2011 Wright St,Sacramento,Sacramento,CA,38.60249,-121.4067
119324,Plumwood,,2020 Wright St,Sacramento,Sacramento,CA,38.60226,-121.4056
119325,Alta Vista Commons,,1741 Wright St,Sacramento,Sacramento,CA,38.59737,-121.4063
119326,Cottage Estates,,2900 Channel Ct,Sacramento,Sacramento,CA,38.60236,-121.3955
119327,Vintage Knolls,,2340 Bell St,Sacramento,Sacramento,CA,38.60822,-121.4103
119328,Varenna Senior,,2351 Wyda Way,Sacramento,Sacramento,CA,38.60081,-121.4081
119329,Apartment Lane,,2443 Wyda Way,Sacramento,Sacramento,CA,38.60002,-121.4044
119330,Arden Garden,,2383 Arden Way,Sacramento,Sacramento,CA,38.59632,-121.4072
119332,Ardendale,,3457 Ardendale Ln,Sacramento,Sacramento,CA,38.60206,-121.3844
119333,Cottage Bell,,1945 Bell St,Sacramento,Sacramento,CA,38.60074,-121.4122
119334,Summertrace,,2299 Eden Roc Ln,Sacramento,Sacramento,CA,38.59806,-121.4109
119335,Veranda at the Park,,2264 Cottage Way,Sacramento,Sacramento,CA,38.60268,-121.4119
119336,Kensington House,,2440 Cottage Way,Sacramento,Sacramento,CA,38.60334,-121.4048
119337,Country Club Gardens,,3347 Cottage Way,Sacramento,Sacramento,CA,38.60351,-121.3847
119338,Hacienda,,2666 Cottage Way,Sacramento,Sacramento,CA,38.60327,-121.3997
119339,Los  Olivos,Olivewood,2805 La Quinta Dr,Rancho Cordova,Sacramento,CA,38.55799,-121.3674
119340,River Blu,,8795 La Riviera Dr,Sacramento,Sacramento,CA,38.56433,-121.3791
119342,University River Village,,7767 La Riviera Dr,Sacramento,Sacramento,CA,38.55601,-121.411
119343,The Marq at the College Garden,Villas at La Riviera,7901 La Riviera Dr,Sacramento,Sacramento,CA,38.55733,-121.4126
119344,Rivercrest,,7928 La Riviera Dr,Sacramento,Sacramento,CA,38.55631,-121.4076
119345,Enclave at Tiber Station,,2825 Tiber Dr,Sacramento,Sacramento,CA,38.56498,-121.353
119348,La Riviera Commons,,8719 Woodman Way,Sacramento,Sacramento,CA,38.56561,-121.3774
119349,The Solstice,,9012 Casals St,Sacramento,Sacramento,CA,38.55692,-121.3697
119350,College Town,,7725 College Town Dr,Sacramento,Sacramento,CA,38.55498,-121.4135
119351,College Gardens,,7761 College Town Dr,Sacramento,Sacramento,CA,38.55431,-121.4131
119352,Kennedy Estates,,6501 Elder Creek Rd,Sacramento,Sacramento,CA,38.51221,-121.4269
119354,Sunflorin Village,,8550 Florin Rd,Sacramento,Sacramento,CA,38.49576,-121.3878
119355,Cascade,,7600 Fruitridge Rd,Sacramento,Sacramento,CA,38.52491,-121.4147
119356,Whitewillow Glen,,7101 Gerber Rd,Sacramento,Sacramento,CA,38.48254,-121.4218
119358,Huntington,,3225 Julliard Dr,Sacramento,Sacramento,CA,38.54896,-121.3935
119359,Sunset Park,,6248 Lemon Hill Ave,Sacramento,Sacramento,CA,38.51485,-121.4313
119360,Casa De Angelo,,3151 Notre Dame Dr,Sacramento,Sacramento,CA,38.54825,-121.3981
119361,The Confluence,,3130 Occidental Dr,Sacramento,Sacramento,CA,38.55028,-121.3924
119362,Country Glen,,7575 Power Inn Rd,Sacramento,Sacramento,CA,38.4828,-121.4081
119363,Southwind Court,,7371 Power Inn Rd,Sacramento,Sacramento,CA,38.48997,-121.4081
119364,Cara Bay,,6125 Stockton Blvd,Sacramento,Sacramento,CA,38.5152,-121.4371
119365,Meridian,,7475 Stockton Blvd,Sacramento,Sacramento,CA,38.48615,-121.4234
119366,Garden Village,,6601 Sunnyslope Dr,Sacramento,Sacramento,CA,38.49749,-121.4266
119367,Element,,6730 4th Ave,Sacramento,Sacramento,CA,38.54768,-121.4243
119368,Sommerset Place,,6205 48th Ave,Sacramento,Sacramento,CA,38.50975,-121.4319
119370,Continental Terrace,,6921 Lewiston Way,Sacramento,Sacramento,CA,38.49992,-121.4262
119372,The Phoenix,Woodlake Village,200 Bicentennial Cir,Sacramento,Sacramento,CA,38.55157,-121.4062
119374,Shiloh Arms,,4009 23rd Avenue,Sacramento,Sacramento,CA,38.5332,-121.4607
119375,Florin Gardens,,6951 24th St,Sacramento,Sacramento,CA,38.50029,-121.4822
119377,Regency,,5900 Riza Ave,Sacramento,Sacramento,CA,38.50479,-121.4358
119378,Greenway Village,,6311 Sampson Blvd,Sacramento,Sacramento,CA,38.5117,-121.4475
119379,Sky Parkway,,5414 Sky Pkwy,Sacramento,Sacramento,CA,38.49964,-121.4409
119380,Los Robles,,5500 Sky Pkwy,Sacramento,Sacramento,CA,38.50106,-121.4391
119381,Sky Park,,5505 Sky Pkwy,Sacramento,Sacramento,CA,38.50232,-121.4387
119382,Lotus Landing,,5545 Sky Pkwy,Sacramento,Sacramento,CA,38.50275,-121.4352
119383,Greystone Place,,3545 41st Ave,Sacramento,Sacramento,CA,38.51683,-121.4678
119385,Greenridge,,5351 47th Ave,Sacramento,Sacramento,CA,38.51139,-121.4433
119386,Rosedown,,6500 47th St,Sacramento,Sacramento,CA,38.50873,-121.4515
119387,Mulberry Estates,,3903 49th Ave,Sacramento,Sacramento,CA,38.50656,-121.4626
119388,Bowling Green Village,,4100 49th Ave,Sacramento,Sacramento,CA,38.50619,-121.4585
119390,Sun Valley,,4719 50th Ave,Sacramento,Sacramento,CA,38.50821,-121.4491
119391,Delta Cove,,6800 Woodbine Ave,Sacramento,Sacramento,CA,38.50237,-121.4801
119392,Florin Gardens East One,,2471 57th Ave,Sacramento,Sacramento,CA,38.49999,-121.4807
119394,Pinewood,,7051 Bowling Dr,Sacramento,Sacramento,CA,38.49892,-121.4541
119395,"Hampton Park I, II",,4050 Cuny Ave,Sacramento,Sacramento,CA,38.50375,-121.4619
119396,Stonebrook,,7006 East Pkwy,Sacramento,Sacramento,CA,38.49958,-121.4506
190955,L egado de Ravel,,1520 16th St,Sacramento,Sacramento,CA,38.57187,-121.4881
190964,The Oaks at Hackberry,,4950 Hackberry Ln,Sacramento,Sacramento,CA,38.65615,-121.3308
190972,Warehouse Artist Lofts,,1108 R St,Sacramento,Sacramento,CA,38.57087,-121.4954
190974,The Landing at College Square,,7640 W Stockton Blvd,Sacramento,Sacramento,CA,38.45487,-121.4126
190979,Miramonte & Trovas,,4900 Natomas Blvd,Sacramento,Sacramento,CA,38.66319,-121.5083
190983,Lark Sacramento,Lark Sacramento,3075 Redding Ave,Sacramento,Sacramento,CA,38.54711,-121.4209
191018,Somerfield at Lakeside,,9444 Harbour Point Dr,Elk Grove,Sacramento,CA,38.41389,-121.4795
191024,Park Place Senior,,1230 N St,Sacramento,Sacramento,CA,38.57435,-121.4915
191035,Pearl Creek,,1298 Antelope Creek Dr,Roseville,Sacramento,CA,38.76929,-121.2573
191071,Ridge at McClellan,,5520 McClellan Dr,North Highlands,Sacramento,CA,38.66701,-121.3814
191082,Lesarra Luxury Living,,2230 Valley View Pkwy,El Dorado Hills,Sacramento,CA,38.64357,-121.0573
191098,Imperial Manor,,6090 S Land Park Dr,Sacramento,Sacramento,CA,38.51668,-121.5149
191145,Vasari Luxury,,8117 Sheldon Rd,Elk Grove,Sacramento,CA,38.43818,-121.406
191153,St Anton Management,,2110 L Street,Sacramento,Sacramento,CA,38.57862,-121.4817
191162,Greystone Apartments,,410 U St,Sacramento,Sacramento,CA,38.56999,-121.5063
191232,Granite City,,1150 Sibley St,Folsom,Sacramento,CA,38.65893,-121.1699
191234,Russell Park,,400 Russell Park,Davis,Sacramento,CA,38.54502,-121.7636
191265,The Terraces,,3339 Marlee Way,Rocklin,Sacramento,CA,38.79243,-121.2647
191267,The Homes at McClellan Park,,5728 Luce Ave,McClellan Park,Sacramento,CA,38.67089,-121.3878
196975,Evergreen,,1115 Evergreen Pl,Auburn,Sacramento,CA,38.92218,-121.0849
196976,Foothill Terrace,,781 Mikkelsen Dr,Auburn,Sacramento,CA,38.91016,-121.0716
196978,McAuley Meadows,,585 Sacramento St,Auburn,Sacramento,CA,38.87792,-121.0793
196980,Palm Terrace,,1040 Red Hawk Ln,Auburn,Sacramento,CA,38.91007,-121.0839
200975,Drake & Anderson Court,Anderson Court,1905 Anderson Rd,Davis,Sacramento,CA,38.56026,-121.7597
201006,Meadowridge,,4447 Cowell Blvd,Davis,Sacramento,CA,38.54837,-121.6964
201730,White Rock Village,,2200 Valley View Pkwy,El Dorado Hills,Sacramento,CA,38.64365,-121.0592
219205,Babu s Villa,,10515 Mills Tower Dr,Rancho Cordova,Sacramento,CA,38.59047,-121.2977
220247,The Oaks At Sunset Phase II,,2301 Sammy Way,Rocklin,Sacramento,CA,38.80648,-121.276
220342,Adora Luxury Townhomes,,512 Adora Cir,Roseville,Sacramento,CA,38.75833,-121.2992
220372,Twin Creek Commons,,720 Sunrise Ave,Roseville,Sacramento,CA,38.73493,-121.2722
220483,Vista Angelina,Vista Angelina,4500 Stockton Blvd,Sacramento,Sacramento,CA,38.53456,-121.4475
220487,Regalia Crest,Arcadia - Whitney,3536 Watt Ave,Sacramento,Sacramento,CA,38.62995,-121.3825
220535,Campus Commons,,22 Cadillac Dr,Sacramento,Sacramento,CA,38.57495,-121.419
220631,Garden Villa,,2681 Fairfield St,Sacramento,Sacramento,CA,38.6161,-121.4528
